,team,state,count
1465,Seattle Super Sonics,Other,22
1466,Seattle Super Sonics,Pennsylvania,0
1467,Seattle Super Sonics,Rhode Island,0
1468,Seattle Super Sonics,South Carolina,2
1469,Seattle Super Sonics,South Dakota,0
1470,Seattle Super Sonics,Tennessee,1
1471,Seattle Super Sonics,Texas,0
1472,Seattle Super Sonics,Utah,1
1473,Seattle Super Sonics,Vermont,1
1474,Seattle Super Sonics,Virginia,2
1475,Seattle Super Sonics,Washington,34
1476,Seattle Super Sonics,West Virginia,0
1477,Seattle Super Sonics,Wisconsin,1
1478,Seattle Super Sonics,Wyoming,1
1479,Toronto Raptors,Alabama,0
1480,Toronto Raptors,Alaska,0
1481,Toronto Raptors,Arizona,0
1482,Toronto Raptors,Arkansas,0
1483,Toronto Raptors,California,7
1484,Toronto Raptors,Colorado,2
1485,Toronto Raptors,Connecticut,1
1486,Toronto Raptors,Delaware,1
1487,Toronto Raptors,Florida,2
1488,Toronto Raptors,Georgia,0
1489,Toronto Raptors,Hawaii,0
1490,Toronto Raptors,Idaho,0
1491,Toronto Raptors,Illinois,1
1492,Toronto Raptors,Indiana,4
1493,Toronto Raptors,Iowa,0
1494,Toronto Raptors,Kansas,0
1495,Toronto Raptors,Kentucky,1
1496,Toronto Raptors,Louisiana,1
1497,Toronto Raptors,Maine,0
1498,Toronto Raptors,Maryland,1
1499,Toronto Raptors,Massachusetts,0
1500,Toronto Raptors,Michigan,1
1501,Toronto Raptors,Minnesota,0
1502,Toronto Raptors,Mississippi,0
1503,Toronto Raptors,Missouri,0
1504,Toronto Raptors,Montana,0
1505,Toronto Raptors,Nebraska,0
1506,Toronto Raptors,Nevada,0
1507,Toronto Raptors,New Hampshire,0
1508,Toronto Raptors,New Jersey,0
1509,Toronto Raptors,New Mexico,0
1510,Toronto Raptors,New York,7
1511,Toronto Raptors,North Carolina,2
1512,Toronto Raptors,North Dakota,0
1513,Toronto Raptors,Ohio,0
1514,Toronto Raptors,Oklahoma,0
1515,Toronto Raptors,Oregon,0
1516,Toronto Raptors,Other,458
1517,Toronto Raptors,Pennsylvania,0
1518,Toronto Raptors,Rhode Island,0
1519,Toronto Raptors,South Carolina,0
1520,Toronto Raptors,South Dakota,0
1521,Toronto Raptors,Tennessee,3
1522,Toronto Raptors,Texas,1
1523,Toronto Raptors,Utah,0
1524,Toronto Raptors,Vermont,1
1525,Toronto Raptors,Virginia,3
1526,Toronto Raptors,Washington,1
1527,Toronto Raptors,West Virginia,0
1528,Toronto Raptors,Wisconsin,0
1529,Toronto Raptors,Wyoming,1
1530,Utah Jazz,Alabama,1
1531,Utah Jazz,Alaska,1
1532,Utah Jazz,Arizona,1
1533,Utah Jazz,Arkansas,0
1534,Utah Jazz,California,8
1535,Utah Jazz,Colorado,1
1536,Utah Jazz,Connecticut,0
1537,Utah Jazz,Delaware,1
1538,Utah Jazz,Florida,4
1539,Utah Jazz,Georgia,1
1540,Utah Jazz,Hawaii,1
1541,Utah Jazz,Idaho,7
1542,Utah Jazz,Illinois,3
1543,Utah Jazz,Indiana,0
1544,Utah Jazz,Iowa,1
1545,Utah Jazz,Kansas,0
1546,Utah Jazz,Kentucky,2
1547,Utah Jazz,Louisiana,0
1548,Utah Jazz,Maine,0
1549,Utah Jazz,Maryland,0
1550,Utah Jazz,Massachusetts,0
1551,Utah Jazz,Michigan,2
1552,Utah Jazz,Minnesota,0
1553,Utah Jazz,Mississippi,0
1554,Utah Jazz,Missouri,2
1555,Utah Jazz,Montana,1
1556,Utah Jazz,Nebraska,2
1557,Utah Jazz,Nevada,4
1558,Utah Jazz,New Hampshire,0
1559,Utah Jazz,New Jersey,3
1560,Utah Jazz,New Mexico,0
1561,Utah Jazz,New York,1
1562,Utah Jazz,North Carolina,0
1563,Utah Jazz,North Dakota,0
1564,Utah Jazz,Ohio,0
1565,Utah Jazz,Oklahoma,0
1566,Utah Jazz,Oregon,1
1567,Utah Jazz,Other,37
1568,Utah Jazz,Pennsylvania,2
1569,Utah Jazz,Rhode Island,0
1570,Utah Jazz,South Carolina,1
1571,Utah Jazz,South Dakota,1
1572,Utah Jazz,Tennessee,1
1573,Utah Jazz,Texas,4
1574,Utah Jazz,Utah,114
1575,Utah Jazz,Vermont,0
1576,Utah Jazz,Virginia,0
1577,Utah Jazz,Washington,5
1578,Utah Jazz,West Virginia,0
1579,Utah Jazz,Wisconsin,1
1580,Utah Jazz,Wyoming,0
1581,Washington Wizards,Alabama,1
1582,Washington Wizards,Alaska,0
1583,Washington Wizards,Arizona,1
1584,Washington Wizards,Arkansas,0
1585,Washington Wizards,California,8
1586,Washington Wizards,Colorado,0
1587,Washington Wizards,Connecticut,1
1588,Washington Wizards,Delaware,0
1589,Washington Wizards,Florida,2
1590,Washington Wizards,Georgia,0
1591,Washington Wizards,Hawaii,0
1592,Washington Wizards,Idaho,1
1593,Washington Wizards,Illinois,1
1594,Washington Wizards,Indiana,0
1595,Washington Wizards,Iowa,0
1596,Washington Wizards,Kansas,0
1597,Washington Wizards,Kentucky,1
1598,Washington Wizards,Louisiana,2
1599,Washington Wizards,Maine,0
1600,Washington Wizards,Maryland,42
1601,Washington Wizards,Massachusetts,0
1602,Washington Wizards,Michigan,0
1603,Washington Wizards,Minnesota,0
1604,Washington Wizards,Mississippi,0
1605,Washington Wizards,Missouri,0
1606,Washington Wizards,Montana,0
1607,Washington Wizards,Nebraska,0
1608,Washington Wizards,Nevada,0
1609,Washington Wizards,New Hampshire,0
1610,Washington Wizards,New Jersey,2
1611,Washington Wizards,New Mexico,0
1612,Washington Wizards,New York,2
1613,Washington Wizards,North Carolina,3
1614,Washington Wizards,North Dakota,0
1615,Washington Wizards,Ohio,1
1616,Washington Wizards,Oklahoma,0
1617,Washington Wizards,Oregon,1
1618,Washington Wizards,Other,31
1619,Washington Wizards,Pennsylvania,1
1620,Washington Wizards,Rhode Island,0
1621,Washington Wizards,South Carolina,1
1622,Washington Wizards,South Dakota,0
1623,Washington Wizards,Tennessee,2
1624,Washington Wizards,Texas,2
1625,Washington Wizards,Utah,1
1626,Washington Wizards,Vermont,0
1627,Washington Wizards,Virginia,52
1628,Washington Wizards,Washington,1
1629,Washington Wizards,West Virginia,3
1630,Washington Wizards,Wisconsin,0
1631,Washington Wizards,Wyoming,0
